Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[7, 4]	[[191.75049392522678, 323.1243074511626], '1']	5.6419999999999995;11.098203859928223	0.930141379804964	0.930141379804964	1	249.51522206017162	9913	6302	0.1	249.51522206017162	174	174	68	68	1	GA
[7, 8]	[[251.96444063652095, 280.41432819664556], '0']	5.772759425721955;12.038	0.9826601291919291	0.9826601291919291	2	309.040241310042	9990	6310	0.1	623.1006032751051	177	177	68	68	1	GA
[15, 7]	['0', [137.78699999999998, 416.013]]	5.772759425721955;12.038	0.6178278133025528	0.6178278133025528	1	264.33518633411296	9990	6310	0.1	255.66898291764122	905	1316	350	511	1	GA_MutationC
[7, 18, 6]	[[-45.269999999999996, 81.258], '1', '0']	-2.4536957279389817;3.357399405893651	0.9578588483224434	0.9578588483224434	2	284.37830793973376	9968	6313	0.15	568.7566158794675	157	157	62	62	1	GA_CrossoverP_MutationC
[7, 2]	[[251.96444063652095, 280.41432819664556], '0']	5.772759425721955;12.038	0.9826877262618919	0.9826877262618919	5	304.85084439647665	9990	6328	0.1	1531.5677774779788	212	212	83	83	1	GA_CrossoverC_MutationC
[7, 17, 3, 15]	[[-45.269999999999996, 81.558], '0', '2', '1']	-2.9178999999999995;3.357399405893651	0.967619495653771	0.967619495653771	1	331.5038493707227	9701	6353	0.2	331.5038493707227	34	34	14	14	1	GA_MutationC
[7, 2, 11]	[[227.44044662858977, 282.2625], '0', '1']	5.6419999999999995;12.038	0.9874296435272045	0.9874296435272045	1	307.77643983718104	9384	6357	0.15	307.77643983718104	25	25	10	10	1	GA_MutationC
[7, 15, 6]	[[-45.269999999999996, 81.258], '1', '0']	-2.4536957279389817;3.357399405893651	0.9615434249580591	0.9615434249580591	2	314.81346391975234	9968	6367	0.15	629.6269278395047	154	154	63	63	1	GA_CrossoverP_MutationC
[7, 16, 8]	[[-45.269999999999996, 81.258], '1', '0']	-2.4536957279389817;3.357399405893651	0.9564139872027857	0.9564139872027857	1	274.47327185248645	9970	6381	0.15	274.47327185248645	133	133	52	52	1	GA_MutationC
[7]	[[115.12579275594844, 130.88284785562138]]	-2.9178999999999995;8.3778	0.9920249434742868	0.9920249434742868	1	321.70478314810333	9951	6386	0.05	321.70478314810333	128	128	52	52	1	GA
[7, 18, 4, 11]	[[-45.269999999999996, 81.258], '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9596364700414823	0.9596364700414823	1	264.8208188690686	9999	6392	0.2	262.7760235863358	271	271	109	109	1	GA_CrossoverP_MutationC
[7, 11, 12, 18, 10]	[[-45.269999999999996, 81.258], '0', '0', '0', '0']	-2.6678999999999995;3.357399405893651	0.9636571618400994	0.9636571618400994	1	285.39640514037717	9999	6392	0.25	288.4955064254715	126	126	50	50	1	GA_CrossoverP_MutationC
[7, 9]	[[198.280468060136, 322.4452342417325], '1']	5.6419999999999995;12.038	0.9406422492318569	0.9406422492318569	1	218.38816744555768	9930	6394	0.1	218.38816744555768	116	116	46	46	1	GA_CrossoverP
[7, 18, 4]	[[-45.269999999999996, 81.258], '0', '0']	-2.4536957279389817;3.357399405893651	0.9583697969584025	0.9583697969584025	1	261.0869038086642	9999	6403	0.15	258.10862976083024	291	291	118	118	1	GA_CrossoverP_MutationC
[7, 0]	[[226.51288723010404, 252.04660106649317], '1']	5.6419999999999995;10.775305916575688	0.9888964563237537	0.9888964563237537	1	331.78035271757744	9948	6411	0.1	325.2254408969718	99	99	38	38	1	GA_CrossoverC_MutationC
[7, 4]	[[346.54949999999997, 420.0682747080456], '0']	10.660960895054957;16.5187	0.955990272392331	0.955990272392331	8	256.21648602459675	9977	6416	0.1	1932.1648602459677	457	457	182	182	1	GA_MutationC
[7, 13, 11, 16]	[[-45.269999999999996, 81.258], '0', '1', '1']	-2.4536957279389817;3.357399405893651	0.9893141422950521	0.9893141422950521	1	278.09386872338814	9297	6417	0.2	278.09386872338814	7	7	3	3	1	GA_MutationC
[7, 11, 6]	[[410.18091557561, 471.5438619508248], '0', '0']	12.3613;16.5187	0.9574149172624782	0.9574149172624782	1	262.54732107892994	9966	6430	0.15	262.54732107892994	366	366	148	148	1	GA_CrossoverP_MutationC
[7, 15]	[[75.60061841629869, 129.6885865897285], '0']	0.4621000000000004;7.177899999999999	0.9720289782884214	0.9720289782884214	1	226.05039896030243	9946	6431	0.1	226.05039896030243	275	275	113	113	1	GA_MutationC
[7, 10]	[[413.46911737438654, 439.52762967917477], '1']	12.3613;16.39938753659991	0.9881039488966318	0.9881039488966318	3	363.3986003607378	9899	6441	0.1	1090.1958010822134	31	31	14	14	1	GA_MutationC
[7, 9, 2]	[[413.46911737438654, 439.52762967917477], '0', '0']	12.3613;16.39938753659991	0.9855638419845737	0.9855638419845737	1	370.19149765868445	9953	6457	0.15	370.19149765868445	145	145	60	60	1	GA_MutationC
[7]	[[410.18091557561, 454.66982850994134]]	12.3613;17.733596503147872	0.9729790774084549	0.9729790774084549	2	260.7949090151836	9966	6472	0.05	521.5898180303672	332	332	134	134	1	GA_MutationC_MutationP
[16, 9]	['1', '1']	12.3613;16.5187	0.3037513028976446	0.3037513028976446	1	243.15108538918278	9849	6472	0.1	235.68885673647847	64	197	26	81	1	GA_MutationC
[13, 18]	['1', '1']	10.660960895054957;16.5187	0.3333665649238192	0.3333665649238192	1	230.53202685282935	9786	6476	0.1	238.1650335660367	172	463	69	190	1	GA_CrossoverC_MutationC
[7]	[[93.18536492542226, 132.19371876207276]]	-2.9178999999999995;4.0469104885716565	0.48567830354953667	0.48567830354953667	1	258.09866957120977	9982	6488	0.05	272.6233369640122	168	307	68	127	1	GA_CrossoverP_MutationP
[7, 17, 19]	[[22.236741096864435, 77.98812129955374], '2', '0']	-2.4536957279389817;3.357399405893651	0.9848363684408245	0.9848363684408245	1	291.5542697493177	9383	6503	0.15	291.5542697493177	7	7	3	3	1	GA_CrossoverP_MutationC
[7, 16, 1]	[[-45.269999999999996, 81.258], '1', '1']	-2.4536957279389817;3.357399405893651	0.9602234180591591	0.9602234180591591	1	289.74629391612035	9999	6503	0.15	293.9328673951504	71	71	29	29	1	GA_CrossoverP_MutationC
[7]	[[109.19571025051495, 138.858]]	-1.811336829405352;8.3778	0.9850646463822498	0.9850646463822498	2	289.51403826182	9982	6511	0.05	618.2850956545501	218	218	92	92	1	GA_MutationC
[7]	[[251.96444063652095, 280.41432819664556]]	5.772759425721955;12.038	0.9825696789288947	0.9825696789288947	4	304.85007925987253	9990	6519	0.05	1225.2503962993626	205	205	84	84	1	GA_MutationC
[7, 15]	[[226.51288723010404, 252.04660106649317], '1']	5.6419999999999995;10.775305916575688	0.9876234172860099	0.9876234172860099	1	324.59881566104895	9948	6523	0.1	316.2485195763112	85	85	34	34	1	GA_MutationC
[7, 11, 18, 3]	[[-45.269999999999996, 81.258], '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.9628734678072325	0.9628734678072325	1	269.4253281981855	9999	6525	0.2	268.5316602477319	150	150	62	62	1	GA_CrossoverP_MutationC
[7, 4, 16]	[[346.54949999999997, 384.10701724701056], '0', '1']	10.660960895054957;16.5187	0.9368222815444843	0.9368222815444843	1	190.47436281859748	9821	6532	0.15	190.47436281859748	97	97	39	39	1	GA_CrossoverP
[7]	[[110.23009664375382, 151.69080190188834]]	0.4621000000000004;8.3778	0.9773276112530962	0.9773276112530962	5	264.31718982905426	9982	6535	0.05	1388.2324364315891	299	299	127	127	1	GA_CrossoverP_MutationC
[7]	[[-37.131, 183.531]]	-2.4536957279389817;3.357399405893651	0.45935948664054893	0.45935948664054893	1	237.01366332884132	9999	6536	0.05	240.33918618914316	625	1295	262	543	1	GA_CrossoverC_MutationC
[7, 11]	[[236.45982697097435, 322.4452342417325], '0']	5.6419999999999995;12.038	0.944662222399638	0.944662222399638	1	307.85769376476014	9990	6537	0.1	294.40264650743774	564	564	235	235	1	GA_CrossoverP_MutationC
[7, 9, 18]	[[367.563, 530.37], '2', '0']	12.3613;16.5187	0.966276579111945	0.966276579111945	1	313.76221229868145	9821	6562	0.15	313.76221229868145	11	11	4	4	1	GA_CrossoverP_MutationC
[7, 3, 6, 9]	[[-45.269999999999996, 81.558], '2', '1', '0']	-2.9178999999999995;3.357399405893651	0.9598300928584582	0.9598300928584582	1	294.4119349101437	9912	6563	0.2	294.4119349101437	15	15	6	6	1	GA_MutationC
[7]	[[226.51288723010404, 282.2625]]	5.6419999999999995;12.038	0.9708597635426903	0.9708597635426903	1	317.96075693636186	9990	6572	0.05	310.18868271306536	408	408	168	168	1	GA_CrossoverC
[18, 2, 11]	['0', '0', '1']	5.6419999999999995;10.775305916575688	0.29897112487147826	0.29897112487147826	1	186.82985165270415	9617	6572	0.15	188.2873145658802	52	161	22	67	1	GA_CrossoverC
[7]	[[40.2037619888856, 70.35688433560723]]	-2.4536957279389817;3.357399405893651	0.9811226037815255	0.9811226037815255	6	304.9353800321936	9968	6594	0.05	1829.6122801931617	200	200	85	85	1	GA_MutationC
[7]	[[236.45982697097435, 322.4452342417325]]	5.6419999999999995;12.038	0.9446909220223424	0.9446909220223424	3	289.5142228315077	9990	6595	0.05	882.9036494033656	605	605	255	255	1	GA_CrossoverC
[6, 7]	['1', [143.508, 488.89199999999994]]	5.6419999999999995;12.038	0.501001075312358	0.501001075312358	1	261.50329420554107	9981	6595	0.1	250.9738971961579	177	322	77	139	1	GA_CrossoverC_MutationC
[7, 4]	[[7.103671810728761, 80.358], '0']	-2.4536957279389817;3.357399405893651	0.9601337411577202	0.9601337411577202	1	260.98057511437895	9999	6599	0.1	257.9757188929737	407	407	174	174	1	GA
[7, 4, 15]	[[22.236741096864435, 73.00842322444434], '0', '1']	-2.4536957279389817;3.357399405893651	0.9751667197204523	0.9751667197204523	1	323.7886534464321	9968	6599	0.15	323.7886534464321	98	98	44	44	1	GA_MutationC
[7]	[[114.6181395498911, 132.19371876207276]]	0.4621000000000004;8.3778	0.9909436143125168	0.9909436143125168	1	321.52773128011347	9951	6605	0.05	321.52773128011347	131	131	56	56	1	GA
[7, 4, 2]	[[22.236741096864435, 80.358], '1', '0']	-2.4536957279389817;3.357399405893651	0.9715734357257861	0.9715734357257861	1	294.56061866620405	9947	6606	0.15	294.56061866620405	64	64	27	27	1	GA_MutationC
[7, 0, 10, 15]	[[405.6405367962136, 434.4066983022788], '1', '0', '0']	12.3613;16.5187	0.9848832082551595	0.9848832082551595	1	368.0279050207199	9765	6610	0.2	368.0279050207199	46	46	20	20	1	GA_MutationC
[7, 2]	[[413.46911737438654, 439.52762967917477], '0']	12.3613;16.39938753659991	0.9860448613716906	0.9860448613716906	1	368.9483409001885	9953	6610	0.1	368.9483409001885	177	177	75	75	1	GA_MutationC
[7, 12]	[[109.19571025051495, 184.27012254970919], '0']	0.4621000000000004;8.3778	0.9510964442062003	0.9510964442062003	1	258.89026670961493	9982	6617	0.1	270.86283338701867	229	229	98	98	1	GA_MutationC
[7, 19, 8]	[[256.4156517270946, 282.2625], '0', '0']	5.772759425721955;12.038	0.9827548015601426	0.9827548015601426	1	315.4179397704419	9853	6624	0.15	319.5224247130524	86	86	36	36	1	GA_MutationC
[7, 19, 10]	[[145.87800000000004, 395.322], '0', '0']	5.772759425721955;12.038	0.6890861943878023	0.6890861943878023	1	246.85227772192138	9963	6624	0.15	199.08168394050216	634	826	267	350	1	GA_MutationC_RangeError
[7]	[[226.51288723010404, 252.04660106649317]]	5.6419999999999995;10.775305916575688	0.986722919695797	0.986722919695797	9	322.95612369873834	9981	6638	0.05	2827.7563916108065	195	195	80	80	1	GA_CrossoverP_MutationC
[16, 11]	['1', '0']	12.3613;16.39938753659991	0.25170133036381004	0.25170133036381004	1	240.20006218926434	9925	6645	0.1	244.25009717072555	273	1012	116	433	1	GA_MutationC
[7, 9, 11, 3]	[[-45.269999999999996, 81.258], '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.9617309345406335	0.9617309345406335	1	310.0339556517889	9986	6655	0.2	310.0339556517889	172	172	76	76	1	GA_CrossoverP_MutationC
[7]	[[22.236741096864435, 75.05252673512022]]	-2.4536957279389817;3.357399405893651	0.972794134021372	0.972794134021372	4	283.2004523517951	9999	6690	0.05	1143.0022617589755	336	336	147	147	1	GA_CrossoverC
[4]	['0']	-2.4536957279389817;3.357399405893651	0.1703817968026906	0.1703817968026906	1	270.93550991615285	9999	6690	0.05	285.0439843902162	488	2760	214	1196	1	GA_CrossoverC_MutationC
[7, 3]	[[22.236741096864435, 75.05252673512022], '1']	-2.4536957279389817;3.357399405893651	0.9734975829741865	0.9734975829741865	1	317.56718573860996	9999	6699	0.1	328.7089821732625	161	161	72	72	1	GA_CrossoverC
[3]	['1']	-2.4536957279389817;3.357399405893651	0.16472128905381722	0.16472128905381722	1	238.02575496438033	9999	6699	0.05	223.2905119762583	283	1664	126	729	1	GA_CrossoverC_MutationC
[7, 16, 9, 10]	[[-45.269999999999996, 81.258], '1', '0', '0']	-2.4536957279389817;3.357399405893651	0.9578626903830332	0.9578626903830332	1	298.8446992352665	9940	6707	0.2	298.8446992352665	93	93	41	41	1	GA_MutationC
[12, 11, 3]	['1', '0', '1']	12.3613;16.5187	0.24493839028649844	0.24493839028649844	1	205.35949934517137	9925	6711	0.15	210.9493741814642	191	727	84	323	1	GA_MutationC
[7, 13, 10, 12]	[[405.6405367962136, 434.4066983022788], '1', '0', '1']	12.3613;16.5187	0.988833059724828	0.988833059724828	2	393.28536549848445	9788	6718	0.2	786.5707309969689	37	37	16	16	1	GA_MutationC
[7, 0, 15, 9]	[[405.6405367962136, 434.4066983022788], '1', '0', '0']	12.3613;16.5187	0.9870761413383364	0.9870761413383364	2	377.9868309919317	9899	6718	0.2	755.9736619838634	43	43	20	20	1	GA_MutationC
[7, 18]	[[216.06356681908898, 252.04660106649317], '0']	5.6419999999999995;10.775305916575688	0.9795744140366885	0.9795744140366885	1	311.97472580678755	9948	6721	0.1	300.46840725848443	164	164	69	69	1	GA
[7]	[[341.46299999999997, 530.37]]	12.3613;16.39938753659991	0.808024099883856	0.808024099883856	1	252.28873144734771	9993	6739	0.05	240.267053608101	827	959	362	420	1	GA_MutationC
[7, 8]	[[413.46911737438654, 445.21852982347525], '0']	12.3613;16.39938753659991	0.9820757691867276	0.9820757691867276	1	339.8468481610623	9953	6739	0.1	339.8468481610623	162	162	71	71	1	GA_MutationC
[7]	[[40.2037619888856, 69.73766608992507]]	-2.4536957279389817;3.357399405893651	0.9813458614417597	0.9813458614417597	1	304.9353731602715	9968	6743	0.05	304.9353731602715	190	190	83	83	1	GA
[7, 2]	[[251.96444063652095, 282.2625], '0']	5.772759425721955;12.038	0.9812594581852139	0.9812594581852139	1	304.8275820651678	9990	6751	0.1	306.2844775814598	202	202	88	88	1	GA_CrossoverC
[7]	[[204.64049999999997, 334.1595]]	5.772759425721955;12.038	0.9310760901733757	0.9310760901733757	1	281.01072122850593	9990	6751	0.05	277.69281489942557	895	895	390	390	1	GA_CrossoverC_MutationC
[7, 16]	[[-45.269999999999996, 81.258], '1']	-2.4536957279389817;3.357399405893651	0.957668471407141	0.957668471407141	1	274.16802671935653	9999	6756	0.1	274.46003339919565	153	153	69	69	1	GA_CrossoverC_MutationC
[7, 11]	[[226.51288723010404, 252.04660106649317], '0']	5.6419999999999995;10.775305916575688	0.986916823014384	0.986916823014384	4	323.6737142111005	9981	6760	0.1	1260.3685710555026	175	175	75	75	1	GA_CrossoverC_MutationC
[7, 19, 4]	[[109.19571025051495, 166.7583656801791], '1', '0']	0.4621000000000004;8.3778	0.9690064487025702	0.9690064487025702	1	253.09098372665557	9920	6767	0.15	253.09098372665557	135	135	61	61	1	GA_CrossoverC
[7]	[[418.07029256727037, 434.4066983022788]]	14.287760037022418;16.5187	0.7987566219400131	0.7987566219400131	1	379.88847586099786	9953	6775	0.05	379.88847586099786	94	110	42	50	1	GA_CrossoverC_MutationP
[7, 13, 16]	[[236.45982697097435, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9485004214590641	0.9485004214590641	1	271.59872408166086	9990	6782	0.15	294.24840510207605	205	205	92	92	1	GA_MutationC
[7, 19, 15]	[[236.45982697097435, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9482231339642221	0.9482231339642221	1	295.3400814102989	9990	6782	0.15	294.4251017628737	200	200	91	91	1	GA_MutationC
[0]	['1']	12.3613;16.5187	0.24363085411865915	0.24363085411865915	1	275.3354167729111	9966	6794	0.05	267.7485761057401	382	1478	173	666	1	GA_CrossoverC_MutationC
[0]	['1']	0.4621000000000004;8.3778	0.4364796269064565	0.4364796269064565	1	275.3354167729111	9999	6797	0.05	267.7485761057401	738	1477	332	666	1	GA_CrossoverP_MutationC
[7, 10]	[[367.563, 441.83549999999997], '1']	10.660960895054957;16.5187	0.9589784377958241	0.9589784377958241	2	279.10247964714137	9993	6804	0.1	553.2561991178534	95	95	43	43	1	GA_CrossoverP_MutationC
[7]	[[413.46911737438654, 445.21852982347525]]	12.3613;16.39938753659991	0.9810672561308265	0.9810672561308265	2	331.0434511724849	9966	6812	0.05	662.0869023449698	208	208	94	94	1	GA_CrossoverP_MutationC
[7, 15]	[[40.2037619888856, 70.35688433560723], '1']	-2.4536957279389817;3.357399405893651	0.9835843505388826	0.9835843505388826	2	333.692723272049	9968	6821	0.1	667.385446544098	76	76	36	36	1	GA_MutationC
[7, 12]	[[406.46822630457433, 441.83549999999997], '1']	12.3613;16.5187	0.9837653090473212	0.9837653090473212	1	385.06867100746666	9899	6831	0.1	385.06867100746666	106	106	48	48	1	GA_CrossoverC_MutationC
[7, 5]	[[236.45982697097435, 300.64711465933925], '0']	5.6419999999999995;12.038	0.9634089487748024	0.9634089487748024	1	295.5905079627331	9990	6832	0.1	306.1689608647131	244	244	110	110	1	GA_MutationC
[16]	['0']	-2.4536957279389817;7.177899999999999	0.3830958575816277	0.3830958575816277	1	275.3348071985648	9986	6837	0.05	263.8536262443771	858	2024	394	923	1	GA_CrossoverP_MutationC
[7, 11]	[[251.96444063652095, 280.41432819664556], '0']	5.772759425721955;12.038	0.9823445813902745	0.9823445813902745	2	304.85281173649753	9990	6838	0.1	612.6320293412438	178	178	78	78	1	GA_CrossoverP_MutationC
[7, 13]	[[109.19571025051495, 166.7583656801791], '0']	0.4621000000000004;8.3778	0.9677914321450907	0.9677914321450907	1	270.2389603684153	9982	6842	0.1	270.2389603684153	192	192	90	90	1	GA_MutationC
[7]	[[236.45982697097435, 300.64711465933925]]	5.6419999999999995;10.274705529878453	0.9241659828753214	0.9241659828753214	1	300.0019005053481	9990	6851	0.05	314.7849619245079	415	415	190	190	1	GA_MutationC_MutationP
[7, 11]	[[413.46911737438654, 439.52762967917477], '0']	12.3613;16.39938753659991	0.9853369828745706	0.9853369828745706	1	351.90867594472985	9966	6857	0.1	351.90867594472985	161	161	73	73	1	GA_CrossoverP_MutationC
[7, 16, 1]	[[413.46911737438654, 439.52762967917477], '1', '1']	12.3613;16.39938753659991	0.9911357098186366	0.9911357098186366	1	396.1871904078468	9899	6857	0.15	396.1871904078468	12	12	5	5	1	GA_CrossoverP_MutationC
[7, 4]	[[226.51288723010404, 252.04660106649317], '0']	5.6419999999999995;10.775305916575688	0.9865167346144512	0.9865167346144512	1	323.99051215263074	9981	6861	0.1	315.48814019078844	150	150	66	66	1	GA_MutationC
[7, 18]	[[367.563, 441.83549999999997], '1']	10.660960895054957;16.5187	0.9595060893758279	0.9595060893758279	1	293.5094555516311	9993	6870	0.1	294.6368194395389	171	171	79	79	1	GA_MutationC
[7]	[[99.95075595691665, 123.83255185748368]]	-2.78880711453702;8.248707114537021	0.9799669929977236	0.9799669929977236	1	255.5296253726298	9982	6876	0.05	255.5296253726298	169	169	78	78	1	GA_CrossoverC_MutationP
[7, 18, 4, 8, 9, 19, 0]	[[-45.269999999999996, 77.655], '1', '0', '0', '0', '0', '0']	-2.6384843085236303;3.51848430852363	0.9614181228626528	0.9614181228626528	1	275.8698664590273	9764	6884	0.35	275.8698664590273	22	22	10	10	1	GA_MutationC
[7, 2]	[[251.96444063652095, 280.41432819664556], '0']	8.811085236729728;12.038	0.7683274199621671	0.7683274199621671	1	304.85084439647665	9964	6889	0.1	306.3135554955958	147	181	69	83	1	GA_MutationP
[7]	[[10.272000000000006, 240.52800000000002]]	-2.9178999999999995;8.3778	0.8811502346785967	0.8811502346785967	1	259.1075631524345	9999	6903	0.05	243.50479285262332	1498	1498	697	697	1	GA_MutationC
[7]	[[-16.111499999999978, 266.9115]]	-2.9178999999999995;8.3778	0.7979073796122574	0.7979073796122574	1	274.40322869063084	9999	6903	0.05	280.84772629548536	1563	1716	729	800	1	GA_MutationC
[7, 18, 4, 11]	[[-45.269999999999996, 81.258], '0', '0', '0']	-2.6678999999999995;3.357399405893651	0.9594371485585064	0.9594371485585064	1	264.8208188690686	9999	6904	0.2	262.7760235863358	229	229	109	109	1	GA_MutationC
